"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Thailand","THA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.0703562721572","27.0460183720806","24.3963998008709","25.4581282780769","24.3806591494652","22.9934668319175","22.4502172623288","26.7791952036446","26.9008455437265","28.1319763006874","28.4447160238828","","","","","","","","","","","",
"Tajikistan","TJK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151.538884758364","114.076117982873","79.804079881426","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.4320601770635","77.3747298610728","68.8898877214371","66.1867240248866","",
"Timor-Leste","TLS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0380839800652","47.4764850994565","51.1760795659832","49.4146054980866","45.5830859786211","48.6968220773554","42.5478052063706","45.0157756761004","","","",
"South Asia (IDA & IBRD)","TSA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.10882587988","54.3597240396663","53.7939067301963","56.083672105885","51.3744969469253","49.3635520962941","47.5900259577279","51.7133623221527","54.6406718900789","53.0238082183941","56.4105766939353","58.2364465802722","61.480702979549","60.9943097223078","63.9289388384921","63.0918598841689","60.5562898681274","58.2777103305044","57.0954415021292","56.3529447807272","52.0340559314335","52.1842812536149","51.2737708192493","50.9979060720175","50.60736892305","50.8433523364571","47.6740294380543","47.6257691585926","46.5656471581167","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.803206848237","15.928004235045","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7703800956018","60.6727188081937","55.4991317544397","59.3098274568642","59.0345141585198","57.518267866149","55.2965179400303","56.9353278066895","54.2817440338334","55.6386363803379","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkiye","TUR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.3090575879324","50.2305178300712","47.0738927060516","41.4488610249152","39.9233654855746","34.9868012407887","34.5939447811243","32.3042728457147","33.3939177649082","33.0790523771117","31.9578599034175","36.7002226213824","43.1840804499932","43.5461194626736","36.0900778500171","",
"Tuvalu","TUV","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uganda","UGA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.6735709945694","38.4769453120331","44.1859143089924","51.3026623500196","53.890283064004","",
"Ukraine","UKR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.9764493031386","43.7297874273256","35.3402154611105","32.343788705806","27.9545986190983","23.8855077976417","17.0877632646367","14.2559271828508","11.8152033135137","13.2299542095983","23.9900342329063","28.8666366228354","26.4808201734686","28.9586154714974","32.2893468456783","60.2874193009707","67.6181366869428","69.7134990129401","65.0650051136663","55.3381286194261","47.0203721313347","57.0842008078586","","","",
"Upper middle income","UMC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.6433324293665","95.247673111535","105.582847701974","85.425594123742","76.1141525815693","68.4494382429888","57.5575722702891","55.8661932225144","47.6514626282773","42.4279816400166","43.1513332712777","40.9549735285848","39.9982288178211","41.1805935514195","47.1530136242529","46.3346777595302","44.9338310677876","48.1555615696329","51.5760729725546","62.3840106227135","","","",
"United States","USA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.128400199944","40.933943570707","44.0615972806026","46.0501444176036","48.2461403335599","47.3534821707435","47.2095352870886","46.7417685500108","44.1174824705231","41.1291544339911","37.7272880185298","33.2676418736523","52.4436801645522","53.8625384615103","56.2503655146228","56.6622734054524","56.5388574158363","55.46735161303","55.6599218970435","63.8151121520296","75.8420374764117","84.9643739761343","89.5467947782693","93.6492746079881","95.3225056118879","95.454198507531","95.9561452218224","97.9289348480368","97.021634906855","98.4497724592085","100.119044327749","124.733177163573","118.88850192661","110.385331665016","",
"Uzbekistan","UZB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5259094901308","31.5824661356898","33.631808975589","40.7099336377631","43.2640630598352","43.3534141253135","41.6080087595808","39.3831604507018","40.0388592047741","51.9460822416441","47.911890587105","45.5115533057875","49.5534268859916","52.4828063154553","56.3132501150882","54.2704239409077","51.3164930897991","43.8571223188117","43.5145083072876","53.6982398780635","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4169659568011","","","","","24.1834507924015","22.3390410958904","23.3531607922546","28.4031452746136","27.3032116324112","","","","","","","","","","","","","","","","","","","","","","87.0720898262884","","",
"World","WLD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.2254401048418","74.9733018244658","78.8213886429467","82.4536169309737","86.148338998468","86.6770694478551","89.8138961889551","90.0371323106876","91.5454556793005","91.2457332276843","91.340952825118","93.7942601033932","111.973864040698","107.638065622867","97.977905866528","",
"Samoa","WSM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.683842429868","49.7262633311345","51.8852927114584","54.7627525566468","60.7138949632804","72.096468945885","70.5258535403131","73.0031701177656","",
"Zambia","ZMB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244.380536439033","277.530307986501","164.700753558863","161.786076869105","149.209889858483","155.279224614308","175.934490736564","150.072548942759","161.232157851948","","","","","","","","","","","","17.3215114809658","18.0499093578444","23.4889192806696","24.2239941438767","44.3958675879332","49.4073473457883","46.4328935811391","52.2809418398754","59.7122211727371","61.9301173816653","103.543152346675","71.4111761686383","","",
"Zimbabwe","ZWE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
