Date,CPI_USA_Index,CPI_Japan_Index,USA_WageH_Dollar,Japan_WageH_Dollar,USA_GDP_Dollar_Capita,Japan_GDP_Dollar_Capita
1971-05-01,40.3,33.6981420208704,17.23329,17.842010000000002,25734.4828350051,14456.8211953459
1971-06-01,40.5,34.0035632476457,17.333779999999997,18.83877,25734.4828350051,14456.8211953459
1971-07-01,40.6,33.901756172054,17.38402,18.93845,25734.4828350051,14456.8211953459
1971-08-01,40.7,33.6981420208704,17.48451,19.63618,26798.5336071197,15455.1369428391
1971-09-01,40.8,34.9198269279715,17.48451,19.23748,26798.5336071197,15455.1369428391
1971-10-01,40.9,34.9198269279715,17.584989999999998,19.43683,26798.5336071197,15455.1369428391
1971-11-01,41.0,34.6144057011962,17.53475,19.63618,26798.5336071197,15455.1369428391
1971-12-01,41.1,34.6144057011962,17.83621,19.33715,26798.5336071197,15455.1369428391
1972-01-01,41.2,34.716212776788,17.93669,20.333920000000003,26798.5336071197,15455.1369428391
1972-02-01,41.4,34.8180198523797,18.13766,20.63294,26798.5336071197,15455.1369428391
1972-03-01,41.4,35.123441079155,18.23815,20.83229,26798.5336071197,15455.1369428391
1972-04-01,41.5,35.4288623059303,18.33864,21.13132,26798.5336071197,15455.1369428391
1972-05-01,41.6,35.7342835327055,18.439120000000003,20.93197,26798.5336071197,15455.1369428391
1972-06-01,41.7,35.8360906082973,18.48936,21.53003,26798.5336071197,15455.1369428391
1972-07-01,41.8,35.937897683889,18.53961,21.231,26798.5336071197,15455.1369428391
1972-08-01,41.9,36.2433189106643,18.74058,21.82906,28042.5519161527,16463.2791725065
1972-09-01,42.1,36.5487401374396,18.84106,22.42711,28042.5519161527,16463.2791725065
1972-10-01,42.2,36.6505472130313,18.99179,22.62646,28042.5519161527,16463.2791725065
1972-11-01,42.4,36.7523542886231,19.04204,23.025170000000003,28042.5519161527,16463.2791725065
1972-12-01,42.5,37.0577755153983,19.24301,23.025170000000003,28042.5519161527,16463.2791725065
1973-01-01,42.7,37.5668108933571,19.39374,23.62322,28042.5519161527,16463.2791725065
1973-02-01,43.0,37.7704250445406,19.44398,24.32096,28042.5519161527,16463.2791725065
1973-03-01,43.4,38.5848816492746,19.49422,24.52031,28042.5519161527,16463.2791725065
1973-04-01,43.7,39.0939170272334,19.64495,24.81934,28042.5519161527,16463.2791725065
1973-05-01,43.9,39.8065665563757,19.74544,25.91577,28042.5519161527,16463.2791725065
1973-06-01,44.2,40.0101807075592,19.84592,26.71318,28042.5519161527,16463.2791725065
1973-07-01,44.2,40.2137948587427,19.99665,26.01545,28042.5519161527,16463.2791725065
1973-08-01,45.0,40.6210231611097,20.09714,26.31448,27637.2997746126,16046.7846823822
1973-09-01,45.2,41.5372868414355,20.24786,27.21156,27637.2997746126,16046.7846823822
1973-10-01,45.6,41.4354797658437,20.34835,27.709940000000003,27637.2997746126,16046.7846823822
1973-11-01,45.9,41.8427080682107,20.44884,28.308000000000003,27637.2997746126,16046.7846823822
1973-12-01,46.3,42.96258589972,20.54932,30.89958,27637.2997746126,16046.7846823822
1974-01-01,46.8,44.5914991091881,20.59957,27.709940000000003,27637.2997746126,16046.7846823822
1974-02-01,47.3,45.9149910918809,20.75029,28.90606,27637.2997746126,16046.7846823822
1974-03-01,47.8,46.4240264698396,20.85078,29.10541,27637.2997746126,16046.7846823822
1974-04-01,48.1,47.6457113769407,20.901020000000003,30.99925,27637.2997746126,16046.7846823822
1974-05-01,48.6,47.6457113769407,21.35321,34.587590000000006,27637.2997746126,16046.7846823822
1974-06-01,49.0,48.0529396793077,21.60442,35.28532,27637.2997746126,16046.7846823822
1974-07-01,49.3,48.9692033596335,21.75515,35.28532,27637.2997746126,16046.7846823822
1974-08-01,49.9,49.3764316620005,22.00636,34.68727,27309.8688169354,16333.6748183256
1974-09-01,50.6,50.1908882667345,22.20733,34.38824,27309.8688169354,16333.6748183256
1974-10-01,51.0,51.3107660982438,22.50879,34.587590000000006,27309.8688169354,16333.6748183256
1974-11-01,51.5,51.7179944006108,22.55904,35.385,27309.8688169354,16333.6748183256
1974-12-01,51.9,52.0234156273861,22.70976,37.27884,27309.8688169354,16333.6748183256
1975-01-01,52.3,52.5324510053449,22.81025,35.7837,27309.8688169354,16333.6748183256
1975-02-01,52.6,52.5324510053449,23.01122,35.883379999999995,27309.8688169354,16333.6748183256
1975-03-01,52.8,53.1432934588954,23.26244,36.18241,27309.8688169354,16333.6748183256
1975-04-01,53.0,54.0595571392212,23.26244,36.28208,27309.8688169354,16333.6748183256
1975-05-01,53.1,54.4667854415882,23.362920000000003,36.18241,27309.8688169354,16333.6748183256
1975-06-01,53.5,54.4667854415882,23.51365,35.883379999999995,27309.8688169354,16333.6748183256
1975-07-01,54.0,54.4667854415882,23.66438,39.57139,27309.8688169354,16333.6748183256
1975-08-01,54.2,54.4667854415882,23.86535,38.37528,28509.1430550141,16801.9250306258
1975-09-01,54.6,55.790277424281,24.01608,38.77398,28509.1430550141,16801.9250306258
1975-10-01,54.9,56.604734029015,24.11656,38.97334,28509.1430550141,16801.9250306258
1975-11-01,55.3,56.4011198778315,24.26729,38.87366,28509.1430550141,16801.9250306258
1975-12-01,55.6,56.4011198778315,24.41802,39.47172,28509.1430550141,16801.9250306258
1976-01-01,55.8,57.6228047849326,24.61899,40.26913,28509.1430550141,16801.9250306258
1976-02-01,55.9,58.0300330872996,24.81996,41.06653,28509.1430550141,16801.9250306258
1976-03-01,56.0,58.2336472384831,25.02094,41.06653,28509.1430550141,16801.9250306258
1976-04-01,56.1,59.5571392211759,25.02094,41.66459,28509.1430550141,16801.9250306258
1976-05-01,56.4,59.6589462967676,25.32239,41.56491,28509.1430550141,16801.9250306258
1976-06-01,56.7,59.5571392211759,25.47312,40.66783,28509.1430550141,16801.9250306258
1976-07-01,57.0,59.9643675235429,25.67409,42.96038,28509.1430550141,16801.9250306258
1976-08-01,57.3,59.3535250699924,25.92531,42.66135,29528.9663683544,17370.6165468412
1976-09-01,57.6,60.8806312038687,26.12628,43.15973,29528.9663683544,17370.6165468412
1976-10-01,57.9,61.4914736574192,26.07603,43.75779,29528.9663683544,17370.6165468412
1976-11-01,58.1,61.6950878086027,26.37749,43.85746,29528.9663683544,17370.6165468412
1976-12-01,58.4,62.3059302621532,26.57846,44.25617,29528.9663683544,17370.6165468412
1977-01-01,58.7,63.0185797912955,26.87992,44.45552,29528.9663683544,17370.6165468412
1977-02-01,59.3,63.4258080936625,26.93016,44.85423,29528.9663683544,17370.6165468412
1977-03-01,59.6,63.629422244846,27.13113,45.05358,29528.9663683544,17370.6165468412
1977-04-01,60.0,64.5456859251718,27.38235,45.55196,29528.9663683544,17370.6165468412
1977-05-01,60.2,65.1565283787223,27.58332,45.85098,29528.9663683544,17370.6165468412
1977-06-01,60.5,64.851107151947,27.83453,45.55196,29528.9663683544,17370.6165468412
1977-07-01,60.8,64.851107151947,28.03551,46.24969,29528.9663683544,17370.6165468412
1977-08-01,61.1,65.0547213031306,28.18623,46.34937,30834.9992317542,18120.7284269821
1977-09-01,61.3,65.9709849834564,28.38721,46.74807,30834.9992317542,18120.7284269821
1977-10-01,61.6,66.3782132858234,28.58818,47.0471,30834.9992317542,18120.7284269821
1977-11-01,62.0,65.7673708322728,28.7389,47.14677,30834.9992317542,18120.7284269821
1977-12-01,62.3,65.6655637566811,28.88963,47.24645,30834.9992317542,18120.7284269821
1978-01-01,62.7,66.1745991346398,29.29158,47.94418,30834.9992317542,18120.7284269821
1978-02-01,63.0,66.5818274370069,29.4423,48.14353,30834.9992317542,18120.7284269821
1978-03-01,63.4,67.1926698905574,29.542790000000004,48.44256,30834.9992317542,18120.7284269821
1978-04-01,63.9,68.1089335708832,29.794,48.64191,30834.9992317542,18120.7284269821
1978-05-01,64.5,68.5161618732502,29.94473,48.24321,30834.9992317542,18120.7284269821
1978-06-01,65.0,67.7017052685162,30.19595,48.44256,30834.9992317542,18120.7284269821
1978-07-01,65.5,68.3125477220667,30.44716,48.54224,30834.9992317542,18120.7284269821
1978-08-01,65.9,68.3125477220667,30.597890000000003,47.94418,31462.1003887938,18953.3339137399
1978-09-01,66.5,69.2288114023925,30.89935,49.63868,31462.1003887938,18953.3339137399
1978-10-01,67.1,69.432425553576,31.15056,49.73835,31462.1003887938,18953.3339137399
1978-11-01,67.5,68.617968948842,31.45202,50.23673,31462.1003887938,18953.3339137399
1978-12-01,67.9,68.7197760244337,31.70323,49.63868,31462.1003887938,18953.3339137399
1979-01-01,68.5,68.9233901756172,31.95445,50.13705,31462.1003887938,18953.3339137399
1979-02-01,69.2,68.617968948842,32.15542,51.03414,31462.1003887938,18953.3339137399
1979-03-01,69.9,69.2288114023925,32.40663,51.43284,31462.1003887938,18953.3339137399
1979-04-01,70.6,70.0432680071265,32.30614,51.33317,31462.1003887938,18953.3339137399
1979-05-01,71.4,70.654110460677,32.75833,51.73187,31462.1003887938,18953.3339137399
1979-06-01,72.2,70.3486892339018,32.9593,51.93122,31462.1003887938,18953.3339137399
1979-07-01,73.0,71.1631458386358,33.11003,51.53252,31462.1003887938,18953.3339137399
1979-08-01,73.7,70.24688215831,33.311,54.9215,31081.6216349433,19334.3747442401
1979-09-01,74.4,71.2649529142275,33.51197,52.927980000000005,31081.6216349433,19334.3747442401
1979-10-01,75.2,72.2830236701451,33.71294,53.12733000000001,31081.6216349433,19334.3747442401
1979-11-01,76.0,71.9776024433698,33.86367,53.12733000000001,31081.6216349433,19334.3747442401
1979-12-01,76.9,72.2830236701451,34.16513,53.82507,31081.6216349433,19334.3747442401
1980-01-01,78.0,73.0974802748791,34.26562,54.22377,31081.6216349433,19334.3747442401
1980-02-01,79.0,73.3010944260626,34.56707,54.62248,31081.6216349433,19334.3747442401
1980-03-01,80.1,73.8101298040214,34.91877,54.9215,31081.6216349433,19334.3747442401
1980-04-01,80.9,75.0318147111224,35.01926,55.22053,31081.6216349433,19334.3747442401
1980-05-01,81.7,75.7444642402647,35.27047,55.91826999999999,31081.6216349433,19334.3747442401
1980-06-01,82.5,76.04988546704,35.67242,56.01794,31081.6216349433,19334.3747442401
1980-07-01,82.6,76.1516925426317,35.97387,56.217290000000006,31081.6216349433,19334.3747442401
1980-08-01,83.2,75.8462713158564,36.37582,58.70919,31559.1293394228,20011.8292508853
1980-09-01,83.9,76.9661491473657,36.67727,56.51631999999999,31559.1293394228,20011.8292508853
1980-10-01,84.7,77.1697632985492,37.07922,56.715680000000006,31559.1293394228,20011.8292508853
1980-11-01,85.6,77.271570374141,37.5314,57.11438,31559.1293394228,20011.8292508853
1980-12-01,86.4,77.0679562229575,37.78262,57.41341,31559.1293394228,20011.8292508853
1981-01-01,87.2,77.7806057520998,38.08407,57.81211,31559.1293394228,20011.8292508853
1981-02-01,88.0,77.8824128276915,38.28505,57.61276,31559.1293394228,20011.8292508853
1981-03-01,88.6,78.1878340544668,38.5865,57.51308,31559.1293394228,20011.8292508853
1981-04-01,89.1,78.5950623568338,38.98845,58.21082,31559.1293394228,20011.8292508853
1981-05-01,89.7,79.4095189615678,39.23966,58.80887,31559.1293394228,20011.8292508853
1981-06-01,90.5,79.6131331127513,39.44063,58.21082,31559.1293394228,20011.8292508853
1981-07-01,91.5,79.4095189615678,39.6416,60.80239,31559.1293394228,20011.8292508853
1981-08-01,92.2,78.6968694324256,40.04354,60.10466,30696.0834354928,20525.2958514713
1981-09-01,93.1,80.0203614151183,40.345,59.5066,30696.0834354928,20525.2958514713
1981-10-01,93.4,80.1221684907101,40.49573,60.00498,30696.0834354928,20525.2958514713
1981-11-01,93.8,80.3257826418936,40.59621,60.403690000000005,30696.0834354928,20525.2958514713
1981-12-01,94.1,80.4275897174854,40.64646,61.001740000000005,30696.0834354928,20525.2958514713
1982-01-01,94.4,80.5293967930771,41.50059,60.70271999999999,30696.0834354928,20525.2958514713
1982-02-01,94.7,80.5293967930771,41.24937,60.80239,30696.0834354928,20525.2958514713
1982-03-01,94.7,80.6312038686689,41.4001,60.80239,30696.0834354928,20525.2958514713
1982-04-01,95.0,81.3438533978111,41.60107,61.001740000000005,30696.0834354928,20525.2958514713
1982-05-01,95.9,81.5474675489946,41.85229,61.9985,30696.0834354928,20525.2958514713
1982-06-01,97.0,81.6492746245864,42.05326,61.5998,30696.0834354928,20525.2958514713
1982-07-01,97.5,81.1402392466276,42.203990000000005,61.500130000000006,30696.0834354928,20525.2958514713
1982-08-01,97.7,81.7510817001781,42.35471,65.58685,31810.921609807,21122.9648423051
1982-09-01,97.7,82.9727666072792,42.4552,62.49688,31810.921609807,21122.9648423051
1982-10-01,98.1,83.1763807584627,42.40496,62.59656,31810.921609807,21122.9648423051
1982-11-01,98.0,82.1583100025452,42.50544,62.39721,31810.921609807,21122.9648423051
1982-12-01,97.7,82.2601170781369,42.65617,63.39397,31810.921609807,21122.9648423051
1983-01-01,97.9,82.5655383049122,42.8069,62.99527,31810.921609807,21122.9648423051
1983-02-01,98.0,82.2601170781369,43.1586,63.19461999999999,31810.921609807,21122.9648423051
1983-03-01,98.1,82.667345380504,43.1586,63.59332,31810.921609807,21122.9648423051
1983-04-01,98.8,83.074573682871,43.25909,63.59332,31810.921609807,21122.9648423051
1983-05-01,99.2,83.7872232120132,43.40981,63.19461999999999,31810.921609807,21122.9648423051
1983-06-01,99.4,83.1763807584627,43.5103,64.09170999999999,31810.921609807,21122.9648423051
1983-07-01,99.8,83.1763807584627,43.76151,64.19138000000001,31810.921609807,21122.9648423051
1983-08-01,100.1,82.8709595316874,43.76151,63.693000000000005,33818.8235513622,21912.1518618524
1983-09-01,100.4,83.7872232120132,44.01273,64.49041,33818.8235513622,21912.1518618524
1983-10-01,100.8,84.3980656655638,44.2137,64.68975999999999,33818.8235513622,21912.1518618524
1983-11-01,101.1,84.3980656655638,44.41467,65.28781,33818.8235513622,21912.1518618524
1983-12-01,101.4,83.889030287605,44.5654,64.78944,33818.8235513622,21912.1518618524
1984-01-01,102.1,84.3980656655638,44.76637,65.18814,33818.8235513622,21912.1518618524
1984-02-01,102.6,85.0089081191143,44.81661,65.68652,33818.8235513622,21912.1518618524
1984-03-01,102.9,85.2125222702978,45.017590000000006,66.28458,33818.8235513622,21912.1518618524
1984-04-01,103.3,85.517943497073,45.11807,66.28458,33818.8235513622,21912.1518618524
1984-05-01,103.5,85.8233647238483,45.16831,66.08521999999999,33818.8235513622,21912.1518618524
1984-06-01,103.7,85.0089081191143,45.36929,66.1849,33818.8235513622,21912.1518618524
1984-07-01,104.1,85.2125222702978,45.46977,67.48069,33818.8235513622,21912.1518618524
1984-08-01,104.4,84.6016798167472,45.67074,64.59008,34918.1302012407,22898.9942415023
1984-09-01,104.7,85.8233647238483,45.82147,66.88263,34918.1302012407,22898.9942415023
1984-10-01,105.1,86.3324001018071,45.9722,67.08199,34918.1302012407,22898.9942415023
1984-11-01,105.3,86.1287859506236,46.17317,67.18166,34918.1302012407,22898.9942415023
1984-12-01,105.5,86.2305930262153,46.3239,67.28133000000001,34918.1302012407,22898.9942415023
1985-01-01,105.7,86.8414354797658,46.57511,67.48069,34918.1302012407,22898.9942415023
1985-02-01,106.3,86.4342071773988,46.6756,67.68004,34918.1302012407,22898.9942415023
1985-03-01,106.8,86.9432425553576,46.82633,67.58036,34918.1302012407,22898.9942415023
1985-04-01,107.0,87.4522779333164,46.97705,68.2781,34918.1302012407,22898.9942415023
1985-05-01,107.2,87.5540850089081,47.07754,68.47745,34918.1302012407,22898.9942415023
1985-06-01,107.5,87.5540850089081,47.17803,68.77646999999999,34918.1302012407,22898.9942415023
1985-07-01,107.7,87.9613133112751,47.32875,67.68004,34918.1302012407,22898.9942415023
1985-08-01,107.9,87.5540850089081,47.379,69.87291,35794.8877746915,23527.7125188459
1985-09-01,108.1,87.7576991600916,47.42924,68.77646999999999,35794.8877746915,23527.7125188459
1985-10-01,108.5,88.3685416136421,47.52973,68.87615,35794.8877746915,23527.7125188459
1985-11-01,109.0,87.7576991600916,47.68045,69.17518000000001,35794.8877746915,23527.7125188459
1985-12-01,109.5,87.8595062356834,47.98191,69.57388,35794.8877746915,23527.7125188459
1986-01-01,109.9,88.2667345380504,47.88143,69.57388,35794.8877746915,23527.7125188459
1986-02-01,109.7,88.2667345380504,48.03215,69.67356,35794.8877746915,23527.7125188459
1986-03-01,109.1,88.2667345380504,48.13264,69.57388,35794.8877746915,23527.7125188459
1986-04-01,108.7,88.5721557648256,48.03215,69.57388,35794.8877746915,23527.7125188459
1986-05-01,109.0,88.7757699160092,48.18288,69.57388,35794.8877746915,23527.7125188459
1986-06-01,109.4,88.1649274624586,48.13264,69.07551,35794.8877746915,23527.7125188459
1986-07-01,109.5,88.1649274624586,48.23313,69.57388,35794.8877746915,23527.7125188459
1986-08-01,109.6,87.8595062356834,48.28337,69.77324,36701.9453875331,24503.0845657802
1986-09-01,110.0,88.2667345380504,48.23313,69.77324,36701.9453875331,24503.0845657802
1986-10-01,110.2,88.3685416136421,48.33361,69.77324,36701.9453875331,24503.0845657802
1986-11-01,110.4,88.0631203868669,48.4341,69.87291,36701.9453875331,24503.0845657802
1986-12-01,110.8,87.9613133112751,48.53458,69.67356,36701.9453875331,24503.0845657802
1987-01-01,111.4,87.7576991600916,48.58483,70.07226999999999,36701.9453875331,24503.0845657802
1987-02-01,111.8,87.6558920844999,48.68531,70.27161,36701.9453875331,24503.0845657802
1987-03-01,112.2,88.0631203868669,48.7858,70.47097,36701.9453875331,24503.0845657802
1987-04-01,112.7,88.7757699160092,48.7858,70.37129,36701.9453875331,24503.0845657802
1987-05-01,113.0,88.8775769916009,48.88628,70.37129,36701.9453875331,24503.0845657802
1987-06-01,113.5,88.8775769916009,48.93653,68.17841999999999,36701.9453875331,24503.0845657802
1987-07-01,113.8,88.4703486892339,48.93653,71.06902,36701.9453875331,24503.0845657802
1987-08-01,114.3,88.5721557648256,49.23798,70.77,37889.3773471466,26026.8648821107
1987-09-01,114.7,89.1829982183762,49.4892,71.86643000000001,37889.3773471466,26026.8648821107
1987-10-01,115.0,89.2848052939679,49.43895,72.06579,37889.3773471466,26026.8648821107
1987-11-01,115.4,88.8775769916009,49.58968,71.96611,37889.3773471466,26026.8648821107
1987-12-01,115.6,88.9793840671927,49.69017,71.56741,37889.3773471466,26026.8648821107
1988-01-01,116.0,88.7757699160092,49.79065,72.36480999999999,37889.3773471466,26026.8648821107
1988-02-01,116.2,88.7757699160092,49.8409,73.46125,37889.3773471466,26026.8648821107
1988-03-01,116.5,89.0811911427844,49.94138,73.56093,37889.3773471466,26026.8648821107
1988-04-01,117.2,89.3866123695597,50.1926,73.66060999999999,37889.3773471466,26026.8648821107
1988-05-01,117.5,89.3866123695597,50.34333,73.46125,37889.3773471466,26026.8648821107
1988-06-01,118.0,89.2848052939679,50.44381,71.1687,37889.3773471466,26026.8648821107
1988-07-01,118.5,89.1829982183762,50.49405,73.76028000000001,37889.3773471466,26026.8648821107
1988-08-01,119.0,89.2848052939679,50.59454,75.15575,38911.5418950729,27199.939969537
1988-09-01,119.5,89.9974548231102,50.84575,74.95639,38911.5418950729,27199.939969537
1988-10-01,119.9,90.7101043522525,51.04673,75.45477,38911.5418950729,27199.939969537
1988-11-01,120.3,90.4046831254772,51.19745,75.05606999999999,38911.5418950729,27199.939969537
1988-12-01,120.7,90.099261898702,51.2477,75.05606999999999,38911.5418950729,27199.939969537
1989-01-01,121.2,90.099261898702,51.39843,77.04959000000001,38911.5418950729,27199.939969537
1989-02-01,121.6,89.9974548231102,51.54915,76.55121,38911.5418950729,27199.939969537
1989-03-01,122.2,90.6082972766607,51.69988,77.24894,38911.5418950729,27199.939969537
1989-04-01,123.1,91.8299821837618,51.649640000000005,77.54796999999999,38911.5418950729,27199.939969537
1989-05-01,123.7,92.4408246373123,51.75013,77.74732,38911.5418950729,27199.939969537
1989-06-01,124.1,92.3390175617205,51.90086,74.85670999999999,38911.5418950729,27199.939969537
1989-07-01,124.5,92.135403410537,52.05158,78.94344,38911.5418950729,27199.939969537
1989-08-01,124.5,91.8299821837618,52.20231,79.94019,39200.0658112434,28422.2131195125
1989-09-01,124.8,92.7462458640876,52.3028,78.84376,39200.0658112434,28422.2131195125
1989-10-01,125.4,93.5607024688216,52.40328,78.84376,39200.0658112434,28422.2131195125
1989-11-01,125.9,92.7462458640876,52.45353000000001,79.44181,39200.0658112434,28422.2131195125
1989-12-01,126.3,92.8480529396793,52.70474,80.03987,39200.0658112434,28422.2131195125
1990-01-01,127.5,93.2552812420463,52.85547,81.73436,39200.0658112434,28422.2131195125
1990-02-01,128.0,93.4588953932298,53.458380000000005,79.84052,39200.0658112434,28422.2131195125
1990-03-01,128.6,93.8661236955968,53.75984,80.43858,39200.0658112434,28422.2131195125
1990-04-01,128.9,94.4769661491474,53.65936,80.93696,39200.0658112434,28422.2131195125
1990-05-01,129.1,95.0878086026979,53.96081,81.53501,39200.0658112434,28422.2131195125
1990-06-01,129.9,94.5787732247391,54.16178000000001,82.4321,39200.0658112434,28422.2131195125
1990-07-01,130.5,94.5787732247391,54.26227,82.53177,39200.0658112434,28422.2131195125
1990-08-01,131.6,94.7823873759226,54.31251,81.23598,38637.8398140572,29308.274088137
1990-09-01,132.5,95.2914227538814,54.56372,82.63145,38637.8398140572,29308.274088137
1990-10-01,133.4,96.1058793586154,54.86518,83.03015,38637.8398140572,29308.274088137
1990-11-01,133.7,96.0040722830236,54.71445,83.52853,38637.8398140572,29308.274088137
1990-12-01,134.2,96.0040722830236,54.91542,84.62496999999999,38637.8398140572,29308.274088137
1991-01-01,134.7,96.8185288877577,55.16664,83.12983,38637.8398140572,29308.274088137
1991-02-01,134.8,96.6149147365742,55.11639,84.32594,38637.8398140572,29308.274088137
1991-03-01,134.8,97.0221430389412,55.26712,84.12659000000001,38637.8398140572,29308.274088137
1991-04-01,135.1,97.3275642657165,55.51834,84.32594,38637.8398140572,29308.274088137
1991-05-01,135.6,97.938406719267,55.71931,84.62496999999999,38637.8398140572,29308.274088137
1991-06-01,136.0,97.7347925680835,55.920280000000005,84.92399999999999,38637.8398140572,29308.274088137
1991-07-01,136.2,97.8365996436752,56.12125,84.52529,38637.8398140572,29308.274088137
1991-08-01,136.6,98.0402137948587,56.1715,86.81784,39447.9472855283,29462.6539670948
1991-09-01,137.0,98.1420208704505,56.37246999999999,84.92399999999999,39447.9472855283,29462.6539670948
1991-10-01,137.2,99.160091626368,56.5232,85.22301999999999,39447.9472855283,29462.6539670948
1991-11-01,137.8,99.3637057775515,56.573440000000005,85.3227,39447.9472855283,29462.6539670948
1991-12-01,138.2,98.8546703995928,56.62368000000001,87.4159,39447.9472855283,29462.6539670948
1992-01-01,138.3,98.8546703995928,56.47295,86.61849000000001,39447.9472855283,29462.6539670948
1992-02-01,138.6,98.6510562484093,56.77441,85.22301999999999,39447.9472855283,29462.6539670948
1992-03-01,139.1,99.160091626368,56.8749,85.3227,39447.9472855283,29462.6539670948
1992-04-01,139.4,100.076355306694,57.07587,85.02367,39447.9472855283,29462.6539670948
1992-05-01,139.7,100.178162382286,57.2266,85.22301999999999,39447.9472855283,29462.6539670948
1992-06-01,140.1,100.178162382286,57.32708,87.11686999999999,39447.9472855283,29462.6539670948
1992-07-01,140.5,99.7709340799186,57.42757,87.0172,39447.9472855283,29462.6539670948
1992-08-01,140.8,99.8727411555103,57.5783,85.42238,40002.4762252856,29232.4397928178
1992-09-01,141.1,100.381776533469,57.52805,85.72140999999999,40002.4762252856,29232.4397928178
1992-10-01,141.7,100.279969457877,57.62854,86.21979,40002.4762252856,29232.4397928178
1992-11-01,142.1,99.9745482311021,57.72902,86.12011,40002.4762252856,29232.4397928178
1992-12-01,142.3,99.7709340799186,57.82951,86.81784,40002.4762252856,29232.4397928178
1993-01-01,142.8,99.7709340799186,58.03048,83.12983,40002.4762252856,29232.4397928178
1993-02-01,143.1,99.8727411555103,58.13097,86.12011,40002.4762252856,29232.4397928178
1993-03-01,143.3,100.381776533469,58.23145,85.92076,40002.4762252856,29232.4397928178
1993-04-01,143.8,100.890811911428,58.48267,86.51881,40002.4762252856,29232.4397928178
1993-05-01,144.2,101.298040213795,58.58315,87.0172,40002.4762252856,29232.4397928178
1993-06-01,144.3,101.094426062611,58.6334,85.52206,40002.4762252856,29232.4397928178
1993-07-01,144.5,101.399847289387,58.733880000000006,86.91752,40002.4762252856,29232.4397928178
1993-08-01,144.8,101.705268516162,58.88461,87.61525,41106.988184368,29466.7552451756
1993-09-01,145.0,101.705268516162,59.08558000000001,86.71816,41106.988184368,29466.7552451756
1993-10-01,145.6,101.60346144057,59.23631,86.51881,41106.988184368,29466.7552451756
1993-11-01,146.0,100.890811911428,59.43728,87.31622,41106.988184368,29466.7552451756
1993-12-01,146.3,101.094426062611,59.6885,86.51881,41106.988184368,29466.7552451756
1994-01-01,146.3,101.196233138203,59.73874,86.51881,41106.988184368,29466.7552451756
1994-02-01,146.7,101.298040213795,60.14068,87.31622,41106.988184368,29466.7552451756
1994-03-01,147.1,101.705268516162,60.0402,87.71493000000001,41106.988184368,29466.7552451756
1994-04-01,147.2,101.705268516162,60.09044,88.01395,41106.988184368,29466.7552451756
1994-05-01,147.5,101.908882667345,60.19092,87.91428,41106.988184368,29466.7552451756
1994-06-01,147.9,101.60346144057,60.34165,92.69873,41106.988184368,29466.7552451756
