"Date","Price","Open","High","Low","Vol.","Change %"
"06/11/1990","154.70","154.70","154.77","153.27","","0.81%"
"06/08/1990","153.45","153.45","153.50","152.48","","0.62%"
"06/07/1990","152.50","152.50","152.75","152.25","","-0.09%"
"06/06/1990","152.63","152.63","152.80","152.20","","0.13%"
"06/05/1990","152.43","152.43","152.91","152.08","","0.02%"
"06/04/1990","152.40","152.40","153.00","151.80","","0.30%"
"06/01/1990","151.95","151.95","152.60","150.70","","-0.14%"
"05/31/1990","152.16","152.16","152.65","151.18","","0.52%"
"05/30/1990","151.38","151.38","151.63","150.27","","0.01%"
"05/29/1990","151.37","151.37","151.41","148.75","","1.62%"
"05/28/1990","148.95","148.95","149.78","148.85","","-0.23%"
"05/25/1990","149.30","149.30","151.23","149.13","","-1.01%"
"05/24/1990","150.83","150.83","151.95","150.78","","-0.38%"
"05/23/1990","151.41","151.41","151.95","150.50","","0.16%"
"05/22/1990","151.17","151.17","153.75","151.10","","-1.61%"
"05/21/1990","153.64","153.64","153.75","152.85","","0.42%"
"05/18/1990","153.00","153.00","153.15","151.88","","0.59%"
"05/17/1990","152.11","152.11","152.55","151.50","","0.27%"
"05/16/1990","151.70","151.70","152.65","150.00","","0.97%"
"05/15/1990","150.25","150.25","152.48","150.18","","-1.38%"
"05/14/1990","152.35","152.35","153.85","152.20","","-0.23%"
"05/11/1990","152.70","152.70","156.69","152.55","","-2.47%"
"05/10/1990","156.56","156.56","157.21","156.28","","0.12%"
"05/09/1990","156.37","156.37","159.60","156.25","","-0.77%"
"05/08/1990","157.58","157.58","158.28","157.28","","-0.36%"
"05/07/1990","158.15","158.15","158.40","157.45","","0.00%"
"05/04/1990","158.15","158.15","158.95","157.98","","0.00%"
"05/03/1990","158.15","158.15","158.22","157.40","","0.04%"
"05/02/1990","158.08","158.08","158.85","157.74","","-0.42%"
"05/01/1990","158.75","158.75","159.15","158.25","","-0.06%"
"04/30/1990","158.85","158.85","159.48","158.70","","-0.22%"
"04/27/1990","159.20","159.20","159.48","158.50","","0.00%"
"04/26/1990","159.20","159.20","159.33","158.15","","0.23%"
"04/25/1990","158.83","158.83","159.28","158.45","","-0.08%"
"04/24/1990","158.95","158.95","158.97","157.51","","0.65%"
"04/23/1990","157.93","157.93","157.93","156.85","","0.30%"
"04/20/1990","157.45","157.45","158.25","156.35","","0.37%"
"04/19/1990","156.87","156.87","158.63","156.10","","-0.78%"
"04/18/1990","158.10","158.10","160.20","157.98","","-1.08%"
"04/17/1990","159.83","159.83","160.16","159.13","","0.32%"
"04/16/1990","159.32","159.32","159.65","158.80","","0.41%"
"04/13/1990","158.67","158.67","158.70","158.00","","0.39%"
"04/12/1990","158.05","158.05","158.55","157.85","","0.03%"
"04/11/1990","158.00","158.00","158.61","157.37","","0.19%"
"04/10/1990","157.70","157.70","158.75","157.38","","-0.30%"
"04/09/1990","158.17","158.17","159.60","155.45","","0.35%"
"04/06/1990","157.62","157.62","157.80","156.50","","0.17%"
"04/05/1990","157.35","157.35","159.18","157.13","","-1.04%"
"04/04/1990","159.00","159.00","159.90","157.78","","-0.52%"
"04/03/1990","159.83","159.83","159.85","158.24","","0.42%"
"04/02/1990","159.16","159.16","160.35","158.25","","0.42%"
"03/30/1990","158.50","158.50","158.60","155.70","","1.40%"
"03/29/1990","156.31","156.31","158.86","156.10","","-1.44%"
"03/28/1990","158.60","158.60","159.30","157.10","","0.51%"
"03/27/1990","157.80","157.80","157.90","156.31","","0.70%"
"03/26/1990","156.70","156.70","156.77","154.70","","1.59%"
"03/23/1990","154.25","154.25","155.25","152.70","","-0.45%"
"03/22/1990","154.95","154.95","155.45","154.15","","0.23%"
"03/21/1990","154.60","154.60","154.65","153.55","","0.21%"
"03/20/1990","154.27","154.27","154.49","152.10","","0.85%"
"03/19/1990","152.97","152.97","153.77","152.25","","0.26%"
"03/16/1990","152.57","152.57","152.80","151.75","","0.38%"
"03/15/1990","152.00","152.00","153.30","151.98","","-0.07%"
"03/14/1990","152.10","152.10","152.65","151.55","","0.03%"
"03/13/1990","152.05","152.05","153.05","151.85","","-0.47%"
"03/12/1990","152.77","152.77","152.78","151.20","","1.00%"
"03/09/1990","151.25","151.25","151.45","150.88","","0.10%"
"03/08/1990","151.10","151.10","151.35","149.75","","0.55%"
"03/07/1990","150.28","150.28","151.40","149.72","","0.19%"
"03/06/1990","150.00","150.00","150.02","148.40","","0.67%"
"03/05/1990","149.00","149.00","150.50","148.48","","-0.86%"
"03/02/1990","150.30","150.30","150.50","149.35","","0.30%"
"03/01/1990","149.85","149.85","149.95","148.90","","0.54%"
"02/28/1990","149.05","149.05","149.20","148.15","","0.24%"
"02/27/1990","148.69","148.69","149.60","148.05","","0.09%"
"02/26/1990","148.55","148.55","149.05","147.05","","1.02%"
"02/23/1990","147.05","147.05","147.40","145.78","","0.49%"
"02/22/1990","146.33","146.33","146.68","145.07","","0.55%"
"02/21/1990","145.53","145.53","145.68","144.55","","0.26%"
"02/20/1990","145.15","145.15","145.55","144.35","","0.38%"
"02/19/1990","144.60","144.60","144.75","143.80","","0.45%"
"02/16/1990","143.95","143.95","145.10","143.80","","-0.61%"
"02/15/1990","144.83","144.83","144.90","144.25","","0.23%"
"02/14/1990","144.50","144.50","144.60","144.05","","0.17%"
"02/13/1990","144.25","144.25","144.68","144.15","","-0.02%"
"02/12/1990","144.28","144.28","144.85","144.00","","-0.29%"
"02/09/1990","144.70","144.70","145.38","144.40","","-0.38%"
"02/08/1990","145.25","145.25","145.62","144.80","","-0.21%"
"02/07/1990","145.55","145.55","145.72","144.85","","0.23%"
"02/06/1990","145.22","145.22","145.50","144.30","","0.32%"
"02/05/1990","144.75","144.75","145.68","144.55","","-0.55%"
"02/02/1990","145.55","145.55","145.60","144.70","","0.43%"
"02/01/1990","144.92","144.92","145.14","144.20","","0.34%"
"01/31/1990","144.43","144.43","145.35","143.85","","-0.26%"
"01/30/1990","144.80","144.80","145.90","142.70","","1.32%"
"01/29/1990","142.92","142.92","143.45","142.50","","0.07%"
"01/26/1990","142.82","142.82","144.20","142.75","","-0.72%"
"01/25/1990","143.85","143.85","145.56","143.75","","-1.24%"
"01/24/1990","145.65","145.65","146.20","144.65","","-0.14%"
"01/23/1990","145.85","145.85","146.69","145.76","","-0.46%"
"01/22/1990","146.53","146.53","146.60","146.00","","0.40%"
"01/19/1990","145.95","145.95","146.68","145.03","","-0.24%"
"01/18/1990","146.30","146.30","146.40","145.30","","0.63%"
"01/17/1990","145.38","145.38","145.66","145.15","","0.01%"
"01/16/1990","145.37","145.37","146.05","145.10","","-0.25%"
"01/15/1990","145.73","145.73","145.86","145.05","","-0.01%"
"01/12/1990","145.75","145.75","145.95","144.75","","0.21%"
"01/11/1990","145.45","145.45","145.55","144.95","","-0.14%"
"01/10/1990","145.65","145.65","145.90","144.45","","0.37%"
"01/09/1990","145.12","145.12","145.45","144.05","","0.71%"
"01/08/1990","144.10","144.10","144.75","143.85","","-0.28%"
"01/05/1990","144.50","144.50","144.60","143.00","","0.82%"
"01/04/1990","143.33","143.33","145.90","142.80","","-1.37%"
"01/03/1990","145.32","145.32","146.85","145.05","","-0.84%"
"01/02/1990","146.55","146.55","146.73","143.40","","1.88%"
"12/29/1989","143.85","143.85","143.96","143.10","","0.29%"
"12/28/1989","143.43","143.43","144.10","141.80","","0.97%"
"12/27/1989","142.05","142.05","142.20","141.60","","0.14%"
"12/26/1989","141.85","141.85","143.00","141.75","","-0.60%"
"12/25/1989","142.70","142.70","142.80","141.90","","0.32%"
"12/22/1989","142.25","142.25","143.79","142.25","","-0.94%"
"12/21/1989","143.60","143.60","143.98","143.35","","-0.15%"
"12/20/1989","143.81","143.81","144.25","143.65","","0.07%"
"12/19/1989","143.71","143.71","143.95","143.05","","0.18%"
"12/18/1989","143.45","143.45","144.38","143.45","","-0.38%"
"12/15/1989","144.00","144.00","144.38","143.50","","-0.07%"
"12/14/1989","144.10","144.10","144.22","143.80","","-0.10%"
"12/13/1989","144.25","144.25","144.28","143.25","","0.26%"
"12/12/1989","143.88","143.88","144.57","143.80","","-0.27%"
"12/11/1989","144.27","144.27","144.73","144.15","","0.08%"
"12/08/1989","144.15","144.15","144.39","143.80","","-0.06%"
"12/07/1989","144.24","144.24","144.40","143.85","","0.13%"
"12/06/1989","144.05","144.05","144.05","143.55","","0.24%"
"12/05/1989","143.71","143.71","143.90","143.45","","0.03%"
"12/04/1989","143.66","143.66","143.70","143.15","","0.16%"
"12/01/1989","143.43","143.43","143.60","142.75","","0.44%"
"11/30/1989","142.80","142.80","143.15","142.35","","-0.05%"
"11/29/1989","142.87","142.87","143.65","142.25","","-0.20%"
"11/28/1989","143.15","143.15","143.90","143.00","","-0.03%"
"11/27/1989","143.20","143.20","143.58","142.95","","-0.24%"
"11/24/1989","143.55","143.55","144.07","143.15","","-0.38%"
"11/23/1989","144.10","144.10","144.38","142.93","","0.68%"
"11/22/1989","143.12","143.12","144.02","143.05","","-0.30%"
"11/21/1989","143.55","143.55","144.55","143.45","","-0.55%"
"11/20/1989","144.34","144.34","144.85","144.12","","0.03%"
"11/17/1989","144.30","144.30","144.42","143.80","","0.14%"
"11/16/1989","144.10","144.10","144.53","143.35","","0.21%"
"11/15/1989","143.80","143.80","143.95","142.95","","0.52%"
"11/14/1989","143.05","143.05","144.13","142.85","","-0.54%"
"11/13/1989","143.83","143.83","143.98","143.03","","0.30%"
"11/10/1989","143.40","143.40","143.55","142.44","","0.24%"
"11/09/1989","143.05","143.05","143.36","142.10","","-0.14%"
"11/08/1989","143.25","143.25","143.25","142.53","","0.27%"
"11/07/1989","142.86","142.86","144.05","142.80","","-0.67%"
"11/06/1989","143.83","143.83","143.99","142.97","","0.36%"
"11/03/1989","143.31","143.31","143.76","142.25","","-0.03%"
"11/02/1989","143.35","143.35","144.20","143.15","","-0.23%"
"11/01/1989","143.68","143.68","143.80","142.60","","0.62%"
"10/31/1989","142.80","142.80","142.84","141.97","","0.42%"
"10/30/1989","142.20","142.20","142.42","141.48","","0.45%"
"10/27/1989","141.57","141.57","143.17","141.37","","-0.27%"
"10/26/1989","141.95","141.95","142.86","141.34","","0.30%"
"10/25/1989","141.52","141.52","141.88","141.08","","0.11%"
"10/24/1989","141.37","141.37","142.24","141.08","","-0.40%"
"10/23/1989","141.94","141.94","142.54","141.73","","-0.33%"
"10/20/1989","142.41","142.41","142.54","141.19","","0.49%"
"10/19/1989","141.73","141.73","142.12","140.68","","0.17%"
"10/18/1989","141.48","141.48","142.68","140.39","","-0.76%"
"10/17/1989","142.57","142.57","142.77","140.48","","0.55%"
"10/16/1989","141.79","141.79","142.08","140.29","","0.22%"
"10/13/1989","141.48","141.48","144.79","141.48","","-1.83%"
"10/12/1989","144.12","144.12","144.75","143.46","","-0.23%"
"10/11/1989","144.46","144.46","145.08","142.39","","-0.02%"
"10/10/1989","144.48","144.48","144.57","142.33","","1.26%"
"10/09/1989","142.68","142.68","142.95","141.37","","0.21%"
"10/06/1989","142.39","142.39","143.59","141.66","","0.11%"
"10/05/1989","142.24","142.24","142.63","140.17","","0.51%"
"10/04/1989","141.52","141.52","141.88","140.32","","0.23%"
"10/03/1989","141.19","141.19","141.43","139.57","","1.16%"
"10/02/1989","139.57","139.57","139.90","138.53","","0.39%"
"09/29/1989","139.04","139.04","140.88","138.68","","-1.03%"
"09/28/1989","140.48","140.48","141.31","140.15","","0.20%"
"09/27/1989","140.20","140.20","141.88","139.57","","-1.45%"
"09/26/1989","142.26","142.26","143.01","141.57","","0.14%"
"09/25/1989","142.06","142.06","144.69","142.00","","-2.68%"
"09/22/1989","145.97","145.97","146.07","144.69","","0.25%"
"09/21/1989","145.61","145.61","145.89","144.69","","0.33%"
"09/20/1989","145.13","145.13","146.43","144.53","","-0.48%"
"09/19/1989","145.83","145.83","146.31","145.31","","0.15%"
"09/18/1989","145.61","145.61","146.93","145.23","","-0.56%"
"09/15/1989","146.43","146.43","148.96","143.97","","-0.22%"
"09/14/1989","146.75","146.75","146.91","145.29","","0.33%"
"09/13/1989","146.27","146.27","147.33","146.03","","-0.60%"
"09/12/1989","147.15","147.15","147.23","146.33","","0.35%"
"09/11/1989","146.63","146.63","148.00","146.49","","-0.37%"
"09/08/1989","147.17","147.17","147.23","145.97","","0.41%"
"09/07/1989","146.57","146.57","147.27","145.97","","0.34%"
"09/06/1989","146.07","146.07","147.33","145.83","","-0.45%"
"09/05/1989","146.73","146.73","147.23","145.01","","0.52%"
"09/04/1989","145.97","145.97","146.31","145.73","","0.05%"
"09/01/1989","145.89","145.89","146.01","144.69","","0.69%"
"08/31/1989","144.89","144.89","145.43","143.97","","0.33%"
"08/30/1989","144.41","144.41","144.41","142.62","","0.81%"
"08/29/1989","143.26","143.26","144.69","142.08","","-0.92%"
"08/28/1989","144.59","144.59","144.69","144.05","","0.54%"
"08/25/1989","143.81","143.81","143.93","142.98","","0.26%"
"08/24/1989","143.43","143.43","143.81","142.78","","0.25%"
"08/23/1989","143.08","143.08","143.20","141.96","","0.66%"
"08/22/1989","142.14","142.14","143.32","142.02","","-0.61%"
"08/21/1989","143.02","143.02","143.46","142.24","","0.34%"
"08/18/1989","142.54","142.54","143.73","142.38","","-0.56%"
"08/17/1989","143.34","143.34","144.03","142.24","","0.90%"
"08/16/1989","142.06","142.06","142.54","141.22","","-0.01%"
"08/15/1989","142.08","142.08","142.68","141.58","","0.00%"
"08/14/1989","142.08","142.08","142.14","141.36","","0.21%"
"08/11/1989","141.78","141.78","142.26","139.74","","1.43%"
"08/10/1989","139.78","139.78","139.86","138.43","","0.50%"
"08/09/1989","139.09","139.09","139.38","138.23","","0.32%"
"08/08/1989","138.65","138.65","140.02","138.65","","-0.96%"
"08/07/1989","139.98","139.98","140.28","138.95","","0.10%"
"08/04/1989","139.84","139.84","139.92","136.81","","1.83%"
"08/03/1989","137.33","137.33","137.71","135.91","","0.44%"
"08/02/1989","136.73","136.73","136.79","135.43","","0.74%"
"08/01/1989","135.73","135.73","137.03","135.61","","-1.00%"
"07/31/1989","137.11","137.11","139.25","136.37","","-1.46%"
"07/28/1989","139.15","139.15","139.84","138.95","","0.17%"
"07/27/1989","138.91","138.91","140.06","138.59","","-0.68%"
"07/26/1989","139.86","139.86","141.64","139.82","","-1.11%"
"07/25/1989","141.44","141.44","142.68","141.38","","-0.77%"
"07/24/1989","142.54","142.54","143.54","141.58","","0.25%"
"07/21/1989","142.18","142.18","142.24","141.22","","0.71%"
"07/20/1989","141.18","141.18","142.84","141.16","","-0.95%"
"07/19/1989","142.54","142.54","142.58","141.08","","0.68%"
"07/18/1989","141.58","141.58","142.84","140.80","","0.13%"
"07/17/1989","141.40","141.40","142.04","140.62","","0.41%"
"07/14/1989","140.82","140.82","140.88","139.09","","1.00%"
"07/13/1989","139.42","139.42","139.88","138.49","","-0.07%"
"07/12/1989","139.52","139.52","140.92","139.29","","-0.88%"
"07/11/1989","140.76","140.76","140.82","139.19","","1.13%"
"07/10/1989","139.18","139.18","139.38","138.49","","0.12%"
"07/07/1989","139.02","139.02","140.02","138.09","","0.22%"
"07/06/1989","138.73","138.73","139.72","137.79","","0.45%"
"07/05/1989","138.11","138.11","141.54","138.03","","-2.45%"
"07/04/1989","141.58","141.58","141.90","140.12","","0.28%"
"07/03/1989","141.18","141.18","144.95","140.98","","-1.91%"
"06/30/1989","143.93","143.93","144.47","143.28","","0.14%"
"06/29/1989","143.73","143.73","143.93","142.04","","0.28%"
"06/28/1989","143.34","143.34","143.73","141.58","","1.18%"
"06/27/1989","141.66","141.66","142.00","139.68","","0.30%"
"06/26/1989","141.24","141.24","141.38","139.29","","1.84%"
"06/23/1989","138.69","138.69","140.52","137.63","","-1.69%"
"06/22/1989","141.06","141.06","141.88","138.53","","-0.85%"
"06/21/1989","142.28","142.28","145.33","142.18","","-1.72%"
"06/20/1989","144.77","144.77","145.17","143.14","","0.39%"
"06/19/1989","144.21","144.21","145.79","143.97","","-0.41%"
"06/16/1989","144.81","144.81","147.49","143.93","","-0.74%"
"06/15/1989","145.89","145.89","151.78","145.17","","-2.39%"
"06/14/1989","149.46","149.46","149.48","147.59","","1.05%"
"06/13/1989","147.90","147.90","149.72","147.59","","-0.48%"
"06/12/1989","148.62","148.62","149.42","147.09","","1.36%"
"06/09/1989","146.63","146.63","146.63","142.98","","2.51%"
"06/08/1989","143.04","143.04","143.87","142.64","","0.21%"
"06/07/1989","142.74","142.74","142.98","142.10","","0.07%"
"06/06/1989","142.64","142.64","143.34","142.04","","-0.11%"
"06/05/1989","142.80","142.80","143.04","140.12","","1.65%"
"06/02/1989","140.48","140.48","142.38","140.28","","-1.28%"
"06/01/1989","142.30","142.30","143.20","142.14","","-0.38%"
"05/31/1989","142.84","142.84","143.26","141.96","","0.17%"
"05/30/1989","142.60","142.60","143.97","142.08","","-0.13%"
"05/29/1989","142.78","142.78","143.14","142.14","","1.20%"
"05/26/1989","141.08","141.08","141.54","139.68","","-0.11%"
"05/25/1989","141.24","141.24","142.58","141.04","","-0.91%"
"05/24/1989","142.54","142.54","143.71","141.98","","0.18%"
"05/23/1989","142.29","142.29","143.13","140.68","","0.04%"
"05/22/1989","142.22","142.22","142.90","139.25","","2.34%"
"05/19/1989","138.98","138.98","139.04","138.09","","0.18%"
"05/18/1989","138.72","138.72","139.59","138.43","","-0.36%"
"05/17/1989","139.23","139.23","139.42","137.29","","1.88%"
"05/16/1989","136.66","136.66","137.63","136.64","","-0.35%"
"05/15/1989","137.14","137.14","137.63","136.21","","0.76%"
"05/12/1989","136.11","136.11","136.19","134.67","","0.66%"
"05/11/1989","135.22","135.22","135.33","134.08","","0.63%"
"05/10/1989","134.38","134.38","134.72","133.98","","-0.11%"
"05/09/1989","134.53","134.53","135.03","134.42","","-0.22%"
"05/08/1989","134.82","134.82","134.95","134.27","","0.44%"
"05/05/1989","134.23","134.23","134.55","133.35","","0.11%"
"05/04/1989","134.08","134.08","134.34","133.43","","-0.11%"
"05/03/1989","134.23","134.23","134.51","133.68","","-0.03%"
"05/02/1989","134.27","134.27","134.34","133.51","","0.28%"
"05/01/1989","133.89","133.89","134.08","132.88","","0.67%"
"04/28/1989","133.01","133.01","133.03","132.02","","0.75%"
"04/27/1989","132.02","132.02","132.40","131.60","","-0.03%"
"04/26/1989","132.06","132.06","132.21","131.17","","0.53%"
"04/25/1989","131.36","131.36","132.08","130.77","","-0.14%"
"04/24/1989","131.55","131.55","131.72","130.92","","0.08%"
"04/21/1989","131.45","131.45","131.72","130.90","","0.18%"
"04/20/1989","131.21","131.21","132.44","130.88","","-0.94%"
"04/19/1989","132.46","132.46","132.50","131.22","","0.83%"
"04/18/1989","131.36","131.36","132.23","131.07","","-0.57%"
"04/17/1989","132.12","132.12","132.21","131.32","","0.11%"
"04/14/1989","131.97","131.97","132.71","131.81","","0.00%"
"04/13/1989","131.97","131.97","133.18","131.81","","-0.79%"
"04/12/1989","133.03","133.03","133.13","132.48","","0.25%"
"04/11/1989","132.69","132.69","132.88","132.38","","-0.06%"
"04/10/1989","132.78","132.78","132.88","132.38","","0.02%"
"04/07/1989","132.76","132.76","132.76","131.60","","0.40%"
"04/06/1989","132.23","132.23","132.38","131.49","","0.42%"
"04/05/1989","131.68","131.68","131.91","131.09","","0.61%"
"04/04/1989","130.88","130.88","131.83","130.58","","-0.54%"
"04/03/1989","131.60","131.60","133.32","131.60","","-0.84%"
"03/31/1989","132.71","132.71","132.76","131.78","","0.61%"
"03/30/1989","131.91","131.91","133.43","131.72","","-0.87%"
"03/29/1989","133.07","133.07","133.47","132.59","","0.00%"
"03/28/1989","133.07","133.07","133.28","132.38","","0.35%"
"03/27/1989","132.61","132.61","132.82","131.32","","0.95%"
"03/24/1989","131.36","131.36","131.47","131.17","","0.14%"
"03/23/1989","131.17","131.17","131.34","130.48","","0.15%"
"03/22/1989","130.98","130.98","131.66","130.77","","-0.26%"
"03/21/1989","131.32","131.32","131.60","130.60","","0.08%"
"03/20/1989","131.21","131.21","132.23","131.13","","-0.35%"
"03/17/1989","131.68","131.68","131.81","130.71","","0.61%"
"03/16/1989","130.88","130.88","131.28","130.01","","0.15%"
"03/15/1989","130.69","130.69","130.75","129.63","","0.78%"
"03/14/1989","129.68","129.68","130.37","129.49","","-0.32%"
"03/13/1989","130.10","130.10","130.16","129.28","","0.54%"
"03/10/1989","129.40","129.40","129.68","128.68","","0.56%"
"03/09/1989","128.68","128.68","129.40","128.50","","-0.38%"
"03/08/1989","129.17","129.17","129.30","128.31","","0.36%"
"03/07/1989","128.71","128.71","129.21","128.45","","-0.31%"
"03/06/1989","129.11","129.11","129.21","127.31","","1.12%"
"03/03/1989","127.67","127.67","128.68","127.42","","-0.56%"
"03/02/1989","128.39","128.39","128.58","127.63","","0.15%"
"03/01/1989","128.20","128.20","128.31","126.77","","1.08%"
"02/28/1989","126.83","126.83","127.42","126.58","","0.05%"
"02/27/1989","126.76","126.76","126.79","125.61","","0.59%"
"02/24/1989","126.03","126.03","126.74","125.92","","-0.13%"
"02/23/1989","126.20","126.20","126.41","125.63","","0.02%"
"02/22/1989","126.18","126.18","126.87","126.18","","-0.61%"
"02/21/1989","126.96","126.96","127.40","126.28","","0.47%"
"02/20/1989","126.36","126.36","126.49","125.16","","0.49%"
"02/17/1989","125.75","125.75","126.93","124.93","","-0.17%"
"02/16/1989","125.96","125.96","126.74","125.96","","-0.17%"
"02/15/1989","126.18","126.18","126.81","125.35","","-0.03%"
"02/14/1989","126.22","126.22","127.86","126.18","","-1.27%"
"02/13/1989","127.84","127.84","128.73","127.82","","-0.67%"
"02/10/1989","128.71","128.71","128.85","126.77","","0.61%"
"02/09/1989","127.93","127.93","129.47","127.82","","-1.17%"
"02/08/1989","129.44","129.44","129.68","129.21","","-0.03%"
"02/07/1989","129.49","129.49","129.61","128.96","","0.15%"
"02/06/1989","129.30","129.30","129.97","129.21","","0.10%"
"02/03/1989","129.17","129.17","129.78","128.68","","-0.23%"
"02/02/1989","129.46","129.46","130.31","128.81","","-0.63%"
"02/01/1989","130.29","130.29","130.60","129.38","","0.02%"
"01/31/1989","130.27","130.27","130.54","128.87","","0.73%"
"01/30/1989","129.32","129.32","130.01","129.04","","0.03%"
"01/27/1989","129.27","129.27","129.40","128.12","","0.79%"
"01/26/1989","128.26","128.26","128.31","127.23","","0.80%"
"01/25/1989","127.25","127.25","128.01","127.17","","-0.35%"
"01/24/1989","127.69","127.69","127.82","126.18","","0.25%"
"01/23/1989","127.38","127.38","128.35","127.31","","-0.20%"
"01/20/1989","127.63","127.63","128.73","127.48","","-0.67%"
"01/19/1989","128.49","128.49","129.72","128.28","","-0.04%"
"01/18/1989","128.55","128.55","128.55","125.98","","0.61%"
"01/17/1989","127.76","127.76","128.09","127.20","","-0.08%"
"01/16/1989","127.86","127.86","128.29","127.02","","0.43%"
"01/13/1989","127.32","127.32","127.32","126.12","","0.72%"
"01/12/1989","126.42","126.42","126.46","125.55","","0.37%"
"01/11/1989","125.96","125.96","127.32","125.51","","-0.25%"
"01/10/1989","126.28","126.28","126.42","125.41","","0.30%"
"01/09/1989","125.90","125.90","126.72","125.64","","-0.67%"
"01/06/1989","126.74","126.74","126.78","125.51","","0.57%"
"01/05/1989","126.02","126.02","127.04","124.79","","0.82%"
"01/04/1989","124.99","124.99","125.15","123.52","","0.97%"
"01/03/1989","123.79","123.79","124.87","122.96","","-0.76%"
"01/02/1989","124.73","124.73","124.75","124.55","","-0.16%"
"12/30/1988","124.93","124.93","125.96","124.55","","-0.48%"
"12/29/1988","125.53","125.53","126.26","125.15","","-0.10%"
"12/28/1988","125.65","125.65","125.86","124.87","","0.63%"
"12/27/1988","124.87","124.87","124.87","124.45","","0.13%"
"12/26/1988","124.71","124.71","124.81","124.53","","0.06%"
"12/23/1988","124.63","124.63","125.01","124.39","","0.07%"
"12/22/1988","124.55","124.55","124.75","124.17","","0.08%"
"12/21/1988","124.45","124.45","125.51","123.95","","-0.61%"
"12/20/1988","125.21","125.21","125.39","124.21","","0.87%"
"12/19/1988","124.13","124.13","124.25","123.71","","0.16%"
"12/16/1988","123.93","123.93","124.71","123.63","","0.03%"
"12/15/1988","123.89","123.89","123.99","122.66","","0.93%"
"12/14/1988","122.74","122.74","123.93","121.96","","-0.42%"
"12/13/1988","123.26","123.26","123.34","122.74","","0.39%"
"12/12/1988","122.78","122.78","123.04","122.50","","0.21%"
"12/09/1988","122.52","122.52","122.62","121.98","","0.16%"
"12/08/1988","122.32","122.32","123.67","122.06","","-1.12%"
"12/07/1988","123.71","123.71","124.13","121.66","","1.52%"
"12/06/1988","121.86","121.86","121.94","121.23","","0.31%"
"12/05/1988","121.47","121.47","121.60","121.05","","0.22%"
"12/02/1988","121.21","121.21","121.92","120.91","","-0.17%"
"12/01/1988","121.41","121.41","121.62","121.11","","0.02%"
"11/30/1988","121.39","121.39","122.16","121.31","","-0.28%"
"11/29/1988","121.74","121.74","122.50","121.31","","-0.43%"
"11/28/1988","122.26","122.26","122.32","121.21","","0.85%"
"11/25/1988","121.23","121.23","121.45","120.57","","0.43%"
"11/24/1988","120.71","120.71","121.31","120.45","","-0.28%"
"11/23/1988","121.05","121.05","121.70","120.85","","-0.13%"
"11/22/1988","121.21","121.21","121.88","121.15","","-0.46%"
"11/21/1988","121.78","121.78","122.54","121.70","","-0.59%"
"11/18/1988","122.50","122.50","123.22","121.86","","0.44%"
"11/17/1988","121.96","121.96","123.04","121.05","","-0.13%"
"11/16/1988","122.12","122.12","123.95","120.95","","-0.90%"
"11/15/1988","123.22","123.22","123.75","122.98","","-0.42%"
"11/14/1988","123.75","123.75","123.95","122.26","","0.82%"
"11/11/1988","122.74","122.74","123.89","122.28","","-0.86%"
"11/10/1988","123.81","123.81","124.23","123.52","","0.05%"
"11/09/1988","123.75","123.75","125.98","123.63","","-1.46%"
"11/08/1988","125.57","125.57","125.66","124.15","","0.90%"
"11/07/1988","124.45","124.45","125.31","124.33","","-0.35%"
"11/04/1988","124.89","124.89","125.35","124.17","","0.24%"
"11/03/1988","124.59","124.59","124.69","123.93","","0.29%"
"11/02/1988","124.23","124.23","125.03","123.89","","-0.53%"
"11/01/1988","124.89","124.89","125.84","124.85","","-0.51%"
"10/31/1988","125.53","125.53","125.78","124.39","","0.03%"
"10/28/1988","125.49","125.49","126.24","125.41","","-0.18%"
"10/27/1988","125.71","125.71","126.08","125.29","","0.13%"
"10/26/1988","125.55","125.55","126.94","125.41","","-0.84%"
"10/25/1988","126.62","126.62","127.12","126.46","","-0.35%"
"10/24/1988","127.06","127.06","127.08","125.84","","0.78%"
"10/21/1988","126.08","126.08","126.68","126.02","","-0.48%"
"10/20/1988","126.68","126.68","127.42","126.42","","-0.52%"
"10/19/1988","127.34","127.34","127.64","126.56","","0.13%"
"10/18/1988","127.18","127.18","127.91","126.42","","0.08%"
"10/17/1988","127.08","127.08","127.48","125.84","","0.53%"
"10/14/1988","126.42","126.42","128.29","126.38","","-0.73%"
"10/13/1988","127.34","127.34","128.57","125.90","","-1.22%"
"10/12/1988","128.91","128.91","131.34","128.43","","-4.41%"
"10/11/1988","134.86","134.86","134.88","134.06","","0.39%"
"10/10/1988","134.34","134.34","134.94","134.20","","-0.04%"
"10/07/1988","134.40","134.40","136.07","133.92","","-0.64%"
"10/06/1988","135.26","135.26","136.91","135.14","","-1.13%"
"10/05/1988","136.81","136.81","136.91","134.94","","1.05%"
"10/04/1988","135.38","135.38","135.76","134.84","","-0.04%"
"10/03/1988","135.44","135.44","135.54","134.46","","0.63%"
"09/30/1988","134.60","134.60","134.66","134.16","","0.25%"
"09/29/1988","134.26","134.26","134.84","134.18","","-0.15%"
"09/28/1988","134.46","134.46","134.60","133.59","","0.25%"
"09/27/1988","134.12","134.12","135.00","133.94","","-0.45%"
